"account_number","agent_id","total_disk_bytes_read_per_sec_in_kbps","total_disk_bytes_written_per_sec_in_kbps","total_disk_read_ops_per_sec","total_disk_write_ops_per_sec","total_network_bytes_read_per_sec_in_kbps","total_network_bytes_written_per_sec_in_kbps","total_num_logical_processors","total_num_cores","total_num_cpus","total_num_disks","total_num_network_cards","total_cpu_usage_pct","total_disk_size_in_gb","total_disk_free_size_in_gb","total_ram_in_mb","free_ram_in_mb","timestamp"
"123456789012","o-25zxbz550dvex7b59","0.562794921875","0.5926884765625","0.00439683","0.143784","0.19695703125","0.08681279296875","2","2","1","2","1","0.124643","9.949119567871094","5.936779022216797","3936.15234375","3491.13671875","2021-07-03 17:44:49.714"
"123456789012","o-1zafso4q4q212rf51","0.03547861328125","4.198330078125","0.00886965","0.581294","0.06948408203125","0.0652845703125","2","1","1","1","1","0.123699","29.998043060302734","10.452922821044922","2009.52734375","1288.66015625","2021-07-03 17:56:07.591"
"123456789012","o-6dn3k0ihqcrrtg07f","0.5634755859375","1.085458984375","0.00440216","0.20149","0.19426171875","0.0725142578125","2","2","1","2","1","0.111909","9.949119567871094","6.099704742431641","3936.15234375","3453.19140625","2021-07-03 18:42:47.684"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","3.13875","0.0","0.580958","0.712","0.4898671875","2","2","1","1","1","0.168552","29.988262176513672","27.84674072265625","4096.0","3443.8203125","2021-07-03 18:45:24.291"
"123456789012","o-25zxbz550dvex7b59","0.5557841796875","0.588982421875","0.00434206","0.142862","0.208775390625","0.08861123046875","2","2","1","2","1","0.122071","9.949119567871094","5.936687469482422","3936.15234375","3448.84765625","2021-07-03 18:45:00.924"
"123456789012","o-6dn3k0ihqcrrtg07f","0.562736328125","0.6323251953125","0.00439638","0.14819","0.1950322265625","0.08323564453125","2","2","1","2","1","0.113633","9.949119567871094","6.099689483642578","3936.15234375","3457.5703125","2021-07-03 18:57:51.433"
"123456789012","o-1zafso4q4q212rf51","0.004432373046875","4.131962890625","0.00110809","0.562439","0.0756935546875","0.05866533203125","2","1","1","1","1","0.128313","29.998043060302734","10.449642181396484","2009.52734375","1290.17578125","2021-07-03 18:56:13.301"
"123456789012","o-25zxbz550dvex7b59","0.563314453125","0.5712041015625","0.00440089","0.140588","0.18800390625","0.07920654296875","2","2","1","2","1","0.119226","9.949119567871094","5.936676025390625","3936.15234375","3448.46484375","2021-07-03 19:00:04.296"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","3.315615234375","0.0","0.649706","0.674373046875","0.4635302734375","2","2","1","1","1","0.166334","29.988262176513672","27.846267700195312","4096.0","3443.91796875","2021-07-03 19:00:26.249"
"123456789012","o-25zxbz550dvex7b59","0.562806640625","0.4961005859375","0.00439693","0.123997","0.1664677734375","0.069468359375","2","2","1","2","1","0.117568","9.949119567871094","5.936927795410156","3936.15234375","3490.87890625","2021-07-03 14:59:12.469"
"123456789012","o-6dn3k0ihqcrrtg07f","0.56339453125","0.5980048828125","0.00440152","0.147268","0.1882822265625","0.08055927734375","2","2","1","2","1","0.115889","9.949119567871094","6.099887847900391","3936.15234375","3419.90234375","2021-07-03 14:56:58.038"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","3.394072265625","0.0","0.682904","0.7119326171875","0.4821826171875","2","2","1","1","1","0.166315","29.988262176513672","27.847137451171875","4096.0","3444.359375","2021-07-03 14:59:54.238"
"123456789012","o-1zafso4q4q212rf51","2.264169921875","4.314267578125","0.103228","0.556887","0.0729470703125","0.056973046875","2","1","1","1","1","0.141504","29.998043060302734","10.459064483642578","2009.52734375","1321.78515625","2021-07-03 14:55:50.965"
"123456789012","o-1zafso4q4q212rf51","0.51446875","4.42984375","0.0676501","0.598045","0.06731123046875","0.06111025390625","2","1","1","1","1","0.139511","29.998043060302734","10.458824157714844","2009.52734375","1325.90234375","2021-07-03 15:10:52.227"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","4.2005859375","0.0","0.802645","0.712109375","0.498177734375","2","2","1","1","1","0.170223","29.988262176513672","27.846485137939453","4096.0","3442.94140625","2021-07-03 18:15:20.307"
"123456789012","o-1zafso4q4q212rf51","0.2401806640625","5.1741015625","0.011095","0.710088","0.0696037109375","0.05475849609375","2","1","1","1","1","0.135683","29.998043060302734","10.450740814208984","2009.52734375","1290.58203125","2021-07-03 18:26:10.461"
"123456789012","o-39iqezsdkbdt5j7kf","0.053216015625","3.216728515625","0.00110867","0.646339","0.669880859375","0.47485546875","2","2","1","1","1","0.16188","29.988262176513672","27.84674835205078","4096.0","3443.7890625","2021-07-03 18:30:22.332"
"123456789012","o-1zafso4q4q212rf51","0.08435732421875","4.268115234375","0.00332989","0.572598","0.07654072265625","0.06147158203125","2","1","1","1","1","0.128907","29.998043060302734","10.444019317626953","2009.52734375","1281.9609375","2021-07-03 21:56:30.036"
"123456789012","o-6dn3k0ihqcrrtg07f","0.5539423828125","0.6143125","0.00432768","0.151525","0.1883505859375","0.07851767578125","2","2","1","2","1","0.112013","9.949119567871094","6.099521636962891","3936.15234375","3457.265625","2021-07-03 21:58:24.663"
"123456789012","o-25zxbz550dvex7b59","0.5626162109375","1.62056640625","0.00439544","0.286637","0.1966318359375","0.1000771484375","2","2","1","2","1","0.132447","9.949119567871094","5.936531066894531","3936.15234375","3483.7890625","2021-07-03 22:00:39.730"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","3.02625","0.0","0.589839","0.7026328125","0.478478515625","2","2","1","1","1","0.162983","29.988262176513672","27.846202850341797","4096.0","3440.2578125","2021-07-03 22:45:56.255"
"123456789012","o-6dn3k0ihqcrrtg07f","0.5637412109375","1.01958984375","0.00440423","0.198351","0.1722509765625","0.0685580078125","2","2","1","2","1","0.109862","9.949119567871094","6.099483489990234","3936.15234375","3452.8515625","2021-07-03 22:43:35.209"
"123456789012","o-1zafso4q4q212rf51","0.03548505859375","4.70939453125","0.00110891","0.669801","0.06570390625","0.05526513671875","2","1","1","1","1","0.132487","29.998043060302734","10.441883087158203","2009.52734375","1282.13671875","2021-07-03 22:41:34.684"
"123456789012","o-25zxbz550dvex7b59","0.562779296875","0.88537109375","0.00439671","0.190256","0.19669921875","0.08283916015625","2","2","1","2","1","0.122432","9.949119567871094","5.936489105224609","3936.15234375","3486.984375","2021-07-03 22:45:50.177"
"123456789012","o-25zxbz550dvex7b59","0.5634150390625","0.876357421875","0.00440168","0.196938","0.182787109375","0.0763978515625","2","2","1","2","1","0.119152","9.949119567871094","5.936901092529297","3936.15234375","3489.421875","2021-07-03 15:29:20.035"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","2.874599609375","0.0","0.559856","0.6882568359375","0.4709140625","2","2","1","1","1","0.15909","29.988262176513672","27.847122192382812","4096.0","3443.09375","2021-07-03 15:29:58.287"
"123456789012","o-1zafso4q4q212rf51","1.070205078125","5.82248046875","0.0641337","0.653236","0.057047265625","0.0564455078125","2","1","1","1","1","0.12008","29.998043060302734","10.457527160644531","2009.52734375","1313.3125","2021-07-03 15:40:54.817"
"123456789012","o-6dn3k0ihqcrrtg07f","0.563","0.99279296875","0.00439844","0.194968","0.164205078125","0.0676021484375","2","2","1","2","1","0.118158","9.949119567871094","6.099849700927734","3936.15234375","3413.8515625","2021-07-03 15:42:05.552"
"123456789012","o-25zxbz550dvex7b59","0.563171875","0.9660810546875","0.00439978","0.200457","0.2088955078125","0.08370673828125","2","2","1","2","1","0.117064","9.949119567871094","5.936885833740234","3936.15234375","3491.09375","2021-07-03 15:44:23.039"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","3.33216796875","0.0","0.638603","0.701115234375","0.4784541015625","2","2","1","1","1","0.167994","29.988262176513672","27.847110748291016","4096.0","3444.03515625","2021-07-03 15:45:00.266"
"123456789012","o-6dn3k0ihqcrrtg07f","0.5626533203125","0.9258076171875","0.00439573","0.186067","0.211212890625","0.09141748046875","2","2","1","2","1","0.109273","9.949119567871094","6.099632263183594","3936.15234375","3456.6796875","2021-07-03 19:58:01.910"
"123456789012","o-1zafso4q4q212rf51","0.008863271484375","3.888740234375","0.00221582","0.539165","0.06140009765625","0.05906279296875","2","1","1","1","1","0.118562","29.998043060302734","10.448543548583984","2009.52734375","1278.22265625","2021-07-03 19:56:18.961"
"123456789012","o-25zxbz550dvex7b59","0.704568359375","1.369208984375","0.00550444","0.271412","0.2184697265625","0.09044814453125","2","2","1","2","1","0.119344","9.949119567871094","5.936637878417969","3936.15234375","3484.5390625","2021-07-03 20:00:15.285"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","3.18146484375","0.0","0.620883","0.708208984375","0.4921923828125","2","2","1","1","1","0.160759","29.988262176513672","27.846275329589844","4096.0","3443.7734375","2021-07-03 20:00:34.188"
"123456789012","o-1zafso4q4q212rf51","0.017764453125","4.20880859375","0.00333108","0.566924","0.07146728515625","0.0561294921875","2","1","1","1","1","0.145224","29.998043060302734","10.447444915771484","2009.52734375","1278.6875","2021-07-03 20:11:20.289"
"123456789012","o-25zxbz550dvex7b59","0.563431640625","1.170009765625","0.00440181","0.23824","0.2090126953125","0.0836865234375","2","2","1","2","1","0.115986","9.949119567871094","5.936622619628906","3936.15234375","3487.23828125","2021-07-03 20:15:17.971"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","3.464375","0.0","0.675144","0.680140625","0.48138671875","2","2","1","1","1","0.17242","29.988262176513672","27.846168518066406","4096.0","3442.4609375","2021-07-03 20:15:36.229"
"123456789012","o-25zxbz550dvex7b59","0.5623916015625","1.195947265625","0.00439369","0.238148","0.221599609375","0.09357978515625","2","2","1","2","1","0.12436","9.949119567871094","5.936859130859375","3936.15234375","3490.484375","2021-07-03 16:14:28.827"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","4.0742578125","0.0","0.784917","0.7123486328125","0.4977119140625","2","2","1","1","1","0.182449","29.988262176513672","27.846908569335938","4096.0","3442.8984375","2021-07-03 16:15:04.270"
"123456789012","o-6dn3k0ihqcrrtg07f","0.5633046875","1.259140625","0.00440082","0.234958","0.1887861328125","0.07579775390625","2","2","1","2","1","0.112127","9.949119567871094","6.099822998046875","3936.15234375","3414.0703125","2021-07-03 16:12:12.513"
"123456789012","o-1zafso4q4q212rf51","0.03990810546875","4.14505859375","0.00221633","0.56245","0.0756341796875","0.0564681640625","2","1","1","1","1","0.167702","29.998043060302734","10.45550537109375","2009.52734375","1311.34375","2021-07-03 16:10:57.487"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","3.084912109375","0.0","0.60867","0.6901025390625","0.4750498046875","2","2","1","1","1","0.161329","29.988262176513672","27.846412658691406","4096.0","3443.875","2021-07-03 19:30:30.246"
"123456789012","o-25zxbz550dvex7b59","0.5639814453125","0.948951171875","0.00440611","0.202875","0.1984296875","0.08017568359375","2","2","1","2","1","0.114413","9.949119567871094","5.936649322509766","3936.15234375","3447.3125","2021-07-03 19:30:09.314"
"123456789012","o-6dn3k0ihqcrrtg07f","0.5637900390625","1.27166015625","0.00440461","0.233655","0.2237578125","0.108947265625","2","2","1","2","1","0.120325","9.949119567871094","6.099662780761719","3936.15234375","3457.84375","2021-07-03 19:27:57.104"
"123456789012","o-1zafso4q4q212rf51","0.2309189453125","4.532666015625","0.0199839","0.61237","0.0659498046875","0.0571943359375","2","1","1","1","1","0.12364","29.998043060302734","10.448543548583984","2009.52734375","1278.359375","2021-07-03 19:41:17.529"
"123456789012","o-6dn3k0ihqcrrtg07f","0.562482421875","0.98294921875","0.00439439","0.178801","0.1634873046875","0.06675478515625","2","2","1","2","1","0.0970821","9.949119567871094","6.099647521972656","3936.15234375","3453.20703125","2021-07-03 19:42:59.246"
"123456789012","o-39iqezsdkbdt5j7kf","0.0","3.19009765625","0.0","0.609768","0.6903046875","0.489892578125","2","2","1","1","1","0.160777","29.988262176513672","27.84658432006836","4096.0","3433.89453125","2021-07-03 23:46:04.182"
"123456789012","o-25zxbz550dvex7b59","0.563486328125","0.5580400390625","0.00440224","0.137312","0.184115234375","0.08086220703125","2","2","1","2","1","0.128132","9.949119567871094","5.936435699462891","3936.15234375","3486.91796875","2021-07-03 23:46:03.069"
